nro_acta,codigo_territorial,codigo_mesa,nro_mesa,nro_votantes,partido1,partido2,partido3,partido4,votos_blancos,votos_nulos,registrado_por
ACTA-10401020005,10401,10401020005,5,743,123,145,127,43,22,32,1
ACTA-10402020006,10402,10402020006,6,204,26,32,27,34,3,2,1
ACTA-10403020007,10403,10403020007,7,897,222,147,141,65,42,36,1
ACTA-10404020008,10404,10404020008,8,336,18,38,3,5,16,2,1
ACTA-10405020009,10405,10405020009,9,237,37,9,4,41,0,8,1
ACTA-10501020010,10501,10501020010,10,219,11,2,39,25,4,4,1
ACTA-10101020011,10101,10101020011,11,212,45,10,0,33,5,1,1
ACTA-10102020012,10102,10102020012,12,783,72,193,117,141,1,6,1
ACTA-10103020013,10103,10103020013,13,296,22,44,18,22,13,2,1
ACTA-10201020014,10201,10201020014,14,716,101,0,143,96,29,19,1
ACTA-10202020015,10202,10202020015,15,712,35,62,13,107,3,17,1
ACTA-10301020016,10301,10301020016,16,483,67,47,75,46,17,16,1
ACTA-10302020017,10302,10302020017,17,766,23,16,25,8,34,28,1
ACTA-10303020018,10303,10303020018,18,662,66,139,105,40,4,10,1
ACTA-10304020019,10304,10304020019,19,207,51,37,38,12,8,9,1
ACTA-10401020020,10401,10401020020,20,607,31,124,50,57,16,21,1
ACTA-10402021001,10402,10402021001,1,208,0,36,2,37,2,1,1
ACTA-10403021002,10403,10403021002,2,435,22,56,14,23,17,1,1
ACTA-10404021003,10404,10404021003,3,897,159,189,121,178,31,40,1
ACTA-10405021004,10405,10405021004,4,680,120,97,127,4,3,11,1
ACTA-10501021005,10501,10501021005,5,729,90,126,9,76,9,22,1
ACTA-10101021006,10101,10101021006,6,718,108,173,4,91,27,0,1
ACTA-10102021007,10102,10102021007,7,315,45,48,4,55,8,8,1
ACTA-10103021008,10103,10103021008,8,812,140,107,135,61,28,17,1
ACTA-10201021009,10201,10201021009,9,667,147,123,74,35,20,33,1
ACTA-10202021010,10202,10202021010,10,742,114,152,18,13,36,15,1
ACTA-10301021011,10301,10301021011,11,221,45,52,17,3,2,8,1
ACTA-10302021012,10302,10302021012,12,197,3,37,25,21,2,3,1
ACTA-10303021013,10303,10303021013,13,309,62,29,20,41,3,15,1
ACTA-10304021014,10304,10304021014,14,185,30,13,19,0,4,4,1
ACTA-10401021015,10401,10401021015,15,421,40,30,8,45,14,1,1
ACTA-10402021016,10402,10402021016,16,899,44,126,42,21,18,43,1
ACTA-10403021017,10403,10403021017,17,195,45,44,31,13,5,3,1
ACTA-10404021018,10404,10404021018,18,640,22,12,17,53,19,30,1
ACTA-10405021019,10405,10405021019,19,805,192,48,30,74,8,16,1
ACTA-10501021020,10501,10501021020,20,866,68,105,86,48,30,9,1
ACTA-10101022001,10101,10101022001,1,646,12,68,77,38,16,27,1
ACTA-10102022002,10102,10102022002,2,698,72,136,69,44,3,15,1
ACTA-10103022003,10103,10103022003,3,943,61,48,185,37,34,41,1
ACTA-10201022004,10201,10201022004,4,474,71,117,79,92,9,10,1
ACTA-10202022005,10202,10202022005,5,341,77,64,15,24,11,14,1
ACTA-10301022006,10301,10301022006,6,432,64,29,4,6,6,18,1
ACTA-10302022007,10302,10302022007,7,852,26,34,103,61,26,15,1
ACTA-10303022008,10303,10303022008,8,728,177,36,56,27,30,17,1
ACTA-10304022009,10304,10304022009,9,414,26,69,48,29,2,1,1
ACTA-10401022010,10401,10401022010,10,749,102,96,59,72,32,5,1
ACTA-10402022011,10402,10402022011,11,661,126,27,126,74,0,30,1
ACTA-10403022012,10403,10403022012,12,781,27,41,59,46,29,26,1
ACTA-10404022013,10404,10404022013,13,683,69,93,66,43,4,18,1
ACTA-10405022014,10405,10405022014,14,640,91,69,43,74,20,19,1
ACTA-10501022015,10501,10501022015,15,372,90,18,59,63,4,15,1
ACTA-10101022016,10101,10101022016,16,599,127,128,26,73,25,16,1
ACTA-10102022017,10102,10102022017,17,269,16,53,34,41,0,1,1
ACTA-10103022018,10103,10103022018,18,367,63,62,14,68,2,5,1
ACTA-10201022019,10201,10201022019,19,372,32,61,34,51,0,16,1
ACTA-10202022020,10202,10202022020,20,290,68,47,32,28,14,5,1
ACTA-10301023001,10301,10301023001,1,804,80,201,17,20,30,21,1
ACTA-10302023002,10302,10302023002,2,342,34,78,28,7,3,9,1
ACTA-10303023003,10303,10303023003,3,300,71,25,49,10,0,8,1
ACTA-10304023004,10304,10304023004,4,726,124,7,46,90,16,1,1
ACTA-10401023005,10401,10401023005,5,401,53,16,8,45,3,18,1
ACTA-10402023006,10402,10402023006,6,499,12,8,60,1,11,21,1
ACTA-10403023007,10403,10403023007,7,500,107,109,56,61,1,19,1
ACTA-10404023008,10404,10404023008,8,571,74,91,60,106,27,23,1
ACTA-10405023009,10405,10405023009,9,848,90,82,42,64,8,22,1
ACTA-10501023010,10501,10501023010,10,810,192,118,140,116,19,26,1
ACTA-10101023011,10101,10101023011,11,428,28,103,16,29,15,5,1
ACTA-10102023012,10102,10102023012,12,223,0,3,23,43,7,11,1
ACTA-10103023013,10103,10103023013,13,310,1,19,49,22,3,2,1
ACTA-10201023014,10201,10201023014,14,533,120,98,29,98,17,20,1
ACTA-10202023015,10202,10202023015,15,888,22,16,98,61,29,9,1
ACTA-10301023016,10301,10301023016,16,588,98,56,46,80,4,15,1
ACTA-10302023017,10302,10302023017,17,797,173,71,147,44,7,18,1
ACTA-10303023018,10303,10303023018,18,920,113,20,70,25,43,21,1
ACTA-10304023019,10304,10304023019,19,442,23,100,43,51,13,12,1
ACTA-10401023020,10401,10401023020,20,177,35,5,8,33,5,1,1
ACTA-10402024001,10402,10402024001,1,424,65,93,19,74,2,5,1
ACTA-10403024002,10403,10403024002,2,690,167,68,14,42,3,6,1
ACTA-10404024003,10404,10404024003,3,937,90,101,2,43,28,16,1
ACTA-10405024004,10405,10405024004,4,787,164,101,157,57,32,8,1
ACTA-10501024005,10501,10501024005,5,785,115,167,83,16,1,14,1
ACTA-10101024006,10101,10101024006,6,682,92,23,14,27,23,7,1
ACTA-10102024007,10102,10102024007,7,839,116,151,154,158,7,4,1
ACTA-10103024008,10103,10103024008,8,780,61,113,28,123,15,35,1
ACTA-10201024009,10201,10201024009,9,547,55,18,38,16,21,16,1
ACTA-10202024010,10202,10202024010,10,350,18,5,33,51,4,8,1
ACTA-10301024011,10301,10301024011,11,493,94,102,46,54,0,23,1
ACTA-10302024012,10302,10302024012,12,390,12,92,14,45,12,12,1
ACTA-10303024013,10303,10303024013,13,753,68,98,51,128,30,7,1
ACTA-10304024014,10304,10304024014,14,726,175,85,59,74,30,17,1
ACTA-10401024015,10401,10401024015,15,155,18,20,27,16,6,5,1
ACTA-10402024016,10402,10402024016,16,832,90,20,27,107,10,32,1
ACTA-10403024017,10403,10403024017,17,401,86,17,31,15,6,1,1
ACTA-10404024018,10404,10404024018,18,572,99,100,72,10,3,17,1
ACTA-10405024019,10405,10405024019,19,869,215,41,14,18,24,0,1
ACTA-10501024020,10501,10501024020,20,529,28,90,57,55,9,1,1
ACTA-10101025001,10101,10101025001,1,340,1,65,5,7,17,12,1
ACTA-10102025002,10102,10102025002,2,444,97,64,70,81,18,21,1
ACTA-10103025003,10103,10103025003,3,784,114,104,130,113,27,16,1
ACTA-10201025004,10201,10201025004,4,406,37,15,60,1,8,11,1
ACTA-10202025005,10202,10202025005,5,163,40,39,19,1,6,6,1
ACTA-10301025006,10301,10301025006,6,236,46,49,46,19,8,0,1
ACTA-10302025007,10302,10302025007,7,449,86,35,58,56,9,8,1
ACTA-10303025008,10303,10303025008,8,486,50,18,2,53,19,18,1
ACTA-10304025009,10304,10304025009,9,533,73,22,97,32,10,13,1
ACTA-10401025010,10401,10401025010,10,549,22,18,68,25,14,9,1
ACTA-10402025011,10402,10402025011,11,531,97,110,58,100,26,25,1
ACTA-10403025012,10403,10403025012,12,218,42,4,34,43,0,3,1
ACTA-10404025013,10404,10404025013,13,260,54,16,1,22,2,0,1
ACTA-10405025014,10405,10405025014,14,850,165,181,56,142,4,26,1
ACTA-10501025015,10501,10501025015,15,261,2,25,6,36,5,8,1
ACTA-10101025016,10101,10101025016,16,579,100,24,42,100,8,3,1
ACTA-10102025017,10102,10102025017,17,607,123,107,50,78,9,6,1
ACTA-10103025018,10103,10103025018,18,781,102,142,141,81,0,28,1
ACTA-10201025019,10201,10201025019,19,614,7,113,57,45,24,21,1
ACTA-10202025020,10202,10202025020,20,651,46,122,95,3,20,11,1
ACTA-10301026001,10301,10301026001,1,586,23,92,27,70,23,26,1
ACTA-10302026002,10302,10302026002,2,736,145,61,65,57,29,3,1
ACTA-10303026003,10303,10303026003,3,440,104,87,72,65,18,18,1
ACTA-10304026004,10304,10304026004,4,204,42,14,22,34,2,4,1
ACTA-10401026005,10401,10401026005,5,610,94,15,57,2,18,13,1
ACTA-10402026006,10402,10402026006,6,471,76,63,10,54,6,21,1
ACTA-10403026007,10403,10403026007,7,362,90,39,6,60,7,14,1
ACTA-10404026008,10404,10404026008,8,445,24,69,88,58,20,4,1
ACTA-10405026009,10405,10405026009,9,941,93,190,125,73,26,0,1
ACTA-10501026010,10501,10501026010,10,250,42,40,40,39,1,7,1
ACTA-10101026011,10101,10101026011,11,337,73,25,27,18,6,15,1
ACTA-10102026012,10102,10102026012,12,928,118,123,80,114,41,17,1
ACTA-10103026013,10103,10103026013,13,217,23,29,30,19,6,9,1
ACTA-10201026014,10201,10201026014,14,914,5,193,42,18,1,24,1
ACTA-10202026015,10202,10202026015,15,310,6,54,53,18,13,11,1
ACTA-10301026016,10301,10301026016,16,264,34,48,29,51,10,7,1
ACTA-10302026017,10302,10302026017,17,539,132,29,36,25,3,23,1
ACTA-10303026018,10303,10303026018,18,908,98,39,65,84,39,9,1
ACTA-10304026019,10304,10304026019,19,858,45,168,63,103,11,11,1
ACTA-10401026020,10401,10401026020,20,153,35,15,27,20,7,3,1
ACTA-10402027001,10402,10402027001,1,670,125,118,64,61,13,19,1
ACTA-10403027002,10403,10403027002,2,586,141,73,25,3,20,8,1
ACTA-10404027003,10404,10404027003,3,294,31,32,8,8,10,10,1
ACTA-10405027004,10405,10405027004,4,396,51,40,79,36,15,4,1
ACTA-10501027005,10501,10501027005,5,653,122,15,110,75,13,19,1
ACTA-10101027006,10101,10101027006,6,191,1,38,10,26,2,3,1
ACTA-10102027007,10102,10102027007,7,720,22,152,118,16,10,24,1
ACTA-10103027008,10103,10103027008,8,235,36,34,0,6,6,7,1
ACTA-10201027009,10201,10201027009,9,767,148,57,18,150,32,16,1
ACTA-10202027010,10202,10202027010,10,677,37,134,87,9,33,18,1
ACTA-10301027011,10301,10301027011,11,604,76,137,12,94,5,28,1
ACTA-10302027012,10302,10302027012,12,212,8,44,25,34,6,1,1
ACTA-10303027013,10303,10303027013,13,531,132,33,95,54,5,2,1
ACTA-10304027014,10304,10304027014,14,156,37,21,25,8,6,1,1
ACTA-10401027015,10401,10401027015,15,583,48,122,55,39,5,25,1
ACTA-10402027016,10402,10402027016,16,757,54,116,35,85,23,19,1
ACTA-10403027017,10403,10403027017,17,321,17,21,20,52,16,10,1
ACTA-10404027018,10404,10404027018,18,930,109,163,23,131,30,6,1
ACTA-10405027019,10405,10405027019,19,891,9,127,112,150,42,39,1
ACTA-10501027020,10501,10501027020,20,795,54,28,46,144,23,26,1
ACTA-10101028001,10101,10101028001,1,667,145,116,23,128,18,27,1
ACTA-10102028002,10102,10102028002,2,764,44,129,18,62,5,1,1
ACTA-10103028003,10103,10103028003,3,227,40,32,7,23,1,5,1
ACTA-10201028004,10201,10201028004,4,893,120,99,55,41,12,17,1
ACTA-10202028005,10202,10202028005,5,546,112,96,25,1,26,24,1
ACTA-10301028006,10301,10301028006,6,346,53,53,45,34,6,10,1
ACTA-10302028007,10302,10302028007,7,642,25,117,37,88,10,8,1
ACTA-10303028008,10303,10303028008,8,246,13,59,45,44,7,1,1
ACTA-10304028009,10304,10304028009,9,854,207,194,0,93,16,17,1
ACTA-10401028010,10401,10401028010,10,913,207,2,134,153,17,36,1
ACTA-10402028011,10402,10402028011,11,357,21,54,61,68,1,2,1
ACTA-10403028012,10403,10403028012,12,539,46,94,49,97,10,3,1
ACTA-10404028013,10404,10404028013,13,741,171,18,70,48,31,9,1
ACTA-10405028014,10405,10405028014,14,498,7,60,94,9,20,14,1
ACTA-10501028015,10501,10501028015,15,266,8,55,24,45,3,0,1
ACTA-10101028016,10101,10101028016,16,711,68,4,6,39,22,30,1
ACTA-10102028017,10102,10102028017,17,519,32,108,22,100,7,12,1
ACTA-10103028018,10103,10103028018,18,282,66,44,9,40,2,11,1
ACTA-10201028019,10201,10201028019,19,848,196,209,91,158,37,6,1
ACTA-10202028020,10202,10202028020,20,550,14,1,28,3,27,3,1
ACTA-10301029001,10301,10301029001,1,728,147,89,55,6,26,34,1
ACTA-10302029002,10302,10302029002,2,197,5,36,28,18,8,1,1
ACTA-10303029003,10303,10303029003,3,679,141,23,56,40,24,2,1
ACTA-10304029004,10304,10304029004,4,312,0,17,60,41,7,11,1
ACTA-10401029005,10401,10401029005,5,552,40,100,79,96,27,7,1
ACTA-10402029006,10402,10402029006,6,626,153,119,106,89,28,26,1
ACTA-10403029007,10403,10403029007,7,443,51,51,71,30,7,18,1
ACTA-10404029008,10404,10404029008,8,461,78,53,33,68,6,4,1
ACTA-10405029009,10405,10405029009,9,201,23,34,30,8,10,4,1
ACTA-10501029010,10501,10501029010,10,901,44,224,66,73,15,16,1
ACTA-10101029011,10101,10101029011,11,350,72,42,60,41,1,0,1
ACTA-10102029012,10102,10102029012,12,509,111,101,64,90,19,22,1
ACTA-10103029013,10103,10103029013,13,684,112,139,88,64,7,25,1
ACTA-10201029014,10201,10201029014,14,579,128,65,68,28,2,27,1
ACTA-10202029015,10202,10202029015,15,418,102,88,55,8,17,18,1
ACTA-10301029016,10301,10301029016,16,260,25,3,15,35,6,6,1
ACTA-10302029017,10302,10302029017,17,917,63,34,71,79,7,0,1
ACTA-10303029018,10303,10303029018,18,378,20,68,68,44,18,2,1
ACTA-10304029019,10304,10304029019,19,708,134,169,129,60,19,2,1
ACTA-10401029020,10401,10401029020,20,340,47,9,60,13,5,13,1
ACTA-10402030001,10402,10402030001,1,371,40,79,10,23,18,8,1
ACTA-10403030002,10403,10403030002,2,883,94,142,20,167,29,23,1
ACTA-10404030003,10404,10404030003,3,838,75,140,120,163,4,0,1
ACTA-10405030004,10405,10405030004,4,749,76,147,15,86,21,21,1
ACTA-10501030005,10501,10501030005,5,526,68,39,14,62,5,18,1
ACTA-10101030006,10101,10101030006,6,629,57,146,10,117,15,8,1
ACTA-10102030007,10102,10102030007,7,697,75,157,133,53,19,13,1
ACTA-10103030008,10103,10103030008,8,338,52,42,35,12,3,9,1
ACTA-10201030009,10201,10201030009,9,642,142,41,91,33,11,20,1
ACTA-10202030010,10202,10202030010,10,522,87,95,65,1,12,10,1
ACTA-10301030011,10301,10301030011,11,886,42,131,93,161,31,8,1
ACTA-10302030012,10302,10302030012,12,807,72,98,74,15,39,31,1
ACTA-10303030013,10303,10303030013,13,733,156,170,14,17,24,11,1
ACTA-10304030014,10304,10304030014,14,734,115,5,10,52,14,12,1
ACTA-10401030015,10401,10401030015,15,259,6,57,20,14,1,8,1
ACTA-10402030016,10402,10402030016,16,813,177,58,117,22,36,32,1
ACTA-10403030017,10403,10403030017,17,617,26,34,123,53,24,22,1
ACTA-10404030018,10404,10404030018,18,477,17,81,28,2,8,4,1
ACTA-10405030019,10405,10405030019,19,751,2,35,45,37,33,19,1
ACTA-10501030020,10501,10501030020,20,418,6,45,62,63,14,15,1
ACTA-10101031001,10101,10101031001,1,281,55,61,31,21,13,13,1
ACTA-10102031002,10102,10102031002,2,560,65,8,84,37,16,21,1
ACTA-10103031003,10103,10103031003,3,871,187,13,126,168,6,19,1
ACTA-10201031004,10201,10201031004,4,857,198,152,114,118,30,21,1
ACTA-10202031005,10202,10202031005,5,782,126,0,84,88,23,32,1
ACTA-10301031006,10301,10301031006,6,726,85,119,1,92,8,28,1
ACTA-10302031007,10302,10302031007,7,555,95,8,67,21,5,24,1
ACTA-10303031008,10303,10303031008,8,776,45,100,81,111,36,22,1
ACTA-10304031009,10304,10304031009,9,555,67,80,74,12,27,26,1
ACTA-10401031010,10401,10401031010,10,153,13,20,26,30,4,1,1
ACTA-10402031011,10402,10402031011,11,680,65,11,50,45,27,3,1
ACTA-10403031012,10403,10403031012,12,221,4,34,21,10,8,8,1
ACTA-10404031013,10404,10404031013,13,623,114,122,96,60,14,10,1
ACTA-10405031014,10405,10405031014,14,686,18,1,24,48,18,28,1
ACTA-10501031015,10501,10501031015,15,223,49,4,33,42,9,4,1
ACTA-10101031016,10101,10101031016,16,765,29,111,23,5,37,27,1
ACTA-10102031017,10102,10102031017,17,380,73,77,54,10,7,11,1
ACTA-10103031018,10103,10103031018,18,625,135,27,108,67,18,10,1
ACTA-10201031019,10201,10201031019,19,806,129,24,109,156,31,4,1
ACTA-10202031020,10202,10202031020,20,657,113,153,106,122,13,7,1
ACTA-10301032001,10301,10301032001,1,170,7,42,30,12,8,7,1
ACTA-10302032002,10302,10302032002,2,857,113,74,74,168,29,30,1
ACTA-10303032003,10303,10303032003,3,727,134,156,98,4,27,19,1
ACTA-10304032004,10304,10304032004,4,193,19,2,26,28,9,5,1
ACTA-10401032005,10401,10401032005,5,863,90,1,169,57,41,12,1
ACTA-10402032006,10402,10402032006,6,745,2,83,87,20,37,18,1
ACTA-10403032007,10403,10403032007,7,275,9,33,33,25,2,13,1
ACTA-10404032008,10404,10404032008,8,647,88,22,84,41,28,13,1
ACTA-10405032009,10405,10405032009,9,950,176,201,152,118,5,19,1
ACTA-10501032010,10501,10501032010,10,821,162,151,150,100,7,36,1
ACTA-10101032011,10101,10101032011,11,285,64,43,52,47,13,12,1
ACTA-10102032012,10102,10102032012,12,408,91,8,27,67,17,13,1
ACTA-10103032013,10103,10103032013,13,274,53,29,14,41,10,13,1
ACTA-10201032014,10201,10201032014,14,929,46,124,60,13,45,22,1
ACTA-10202032015,10202,10202032015,15,740,37,77,71,69,22,6,1
ACTA-10301032016,10301,10301032016,16,243,15,42,15,12,0,2,1
ACTA-10302032017,10302,10302032017,17,231,41,32,14,23,3,10,1
ACTA-10303032018,10303,10303032018,18,655,154,69,6,59,6,22,1
ACTA-10304032019,10304,10304032019,19,899,196,120,133,117,7,44,1
ACTA-10401032020,10401,10401032020,20,580,121,78,85,7,11,1,1
ACTA-10402033001,10402,10402033001,1,869,109,213,117,51,31,22,1
ACTA-10403033002,10403,10403033002,2,460,101,54,57,23,23,22,1
ACTA-10404033003,10404,10404033003,3,873,165,139,142,75,35,9,1
ACTA-10405033004,10405,10405033004,4,454,11,19,10,79,21,13,1
ACTA-10501033005,10501,10501033005,5,631,6,151,22,66,15,23,1
ACTA-10101033006,10101,10101033006,6,354,49,81,2,12,2,8,1
ACTA-10102033007,10102,10102033007,7,717,139,168,27,28,7,12,1
ACTA-10103033008,10103,10103033008,8,421,61,36,80,46,9,17,1
ACTA-10201033009,10201,10201033009,9,211,48,45,19,31,9,4,1
ACTA-10202033010,10202,10202033010,10,788,149,80,132,110,22,1,1
ACTA-10301033011,10301,10301033011,11,458,71,12,15,69,1,20,1
ACTA-10302033012,10302,10302033012,12,329,31,27,42,52,0,16,1
ACTA-10303033013,10303,10303033013,13,192,42,34,32,28,9,4,1
ACTA-10304033014,10304,10304033014,14,778,139,60,108,23,15,19,1
ACTA-10401033015,10401,10401033015,15,401,79,60,22,45,15,10,1
ACTA-10402033016,10402,10402033016,16,911,138,48,33,167,32,22,1
ACTA-10403033017,10403,10403033017,17,158,33,39,23,31,0,0,1
ACTA-10404033018,10404,10404033018,18,367,50,55,61,45,18,3,1
ACTA-10405033019,10405,10405033019,19,421,84,32,14,48,9,16,1
ACTA-10501033020,10501,10501033020,20,403,92,6,48,36,15,5,1
ACTA-10101034001,10101,10101034001,1,827,112,185,144,84,33,38,1
ACTA-10102034002,10102,10102034002,2,932,228,166,93,54,41,26,1
ACTA-10103034003,10103,10103034003,3,567,54,2,102,64,13,8,1
ACTA-10201034004,10201,10201034004,4,367,62,57,55,33,0,15,1
ACTA-10202034005,10202,10202034005,5,528,24,70,104,67,19,25,1
ACTA-10301034006,10301,10301034006,6,475,83,97,38,59,14,1,1
ACTA-10302034007,10302,10302034007,7,217,35,14,3,32,6,8,1
ACTA-10303034008,10303,10303034008,8,735,166,96,61,3,11,9,1
ACTA-10304034009,10304,10304034009,9,397,98,23,23,44,4,17,1
ACTA-10401034010,10401,10401034010,10,560,90,54,111,105,7,23,1
ACTA-10402034011,10402,10402034011,11,396,46,94,69,22,12,12,1
ACTA-10403034012,10403,10403034012,12,415,103,103,80,69,15,2,1
ACTA-10404034013,10404,10404034013,13,736,63,160,1,2,6,12,1
ACTA-10405034014,10405,10405034014,14,153,36,28,4,5,7,1,1
ACTA-10501034015,10501,10501034015,15,555,130,8,111,33,25,27,1
ACTA-10101034016,10101,10101034016,16,599,129,27,96,2,22,27,1
ACTA-10102034017,10102,10102034017,17,511,127,119,21,20,25,2,1
ACTA-10103034018,10103,10103034018,18,239,19,33,25,19,2,3,1
ACTA-10201034019,10201,10201034019,19,940,63,192,102,18,28,6,1
ACTA-10202034020,10202,10202034020,20,892,30,32,38,142,10,13,1
ACTA-10301035001,10301,10301035001,1,872,178,177,161,98,27,32,1
ACTA-10302035002,10302,10302035002,2,296,2,23,52,58,13,12,1
ACTA-10303035003,10303,10303035003,3,924,20,78,64,100,17,14,1
ACTA-10304035004,10304,10304035004,4,627,49,7,98,80,7,19,1
ACTA-10401035005,10401,10401035005,5,725,70,46,55,124,16,8,1
ACTA-10402035006,10402,10402035006,6,751,64,100,92,139,35,13,1
ACTA-10403035007,10403,10403035007,7,464,69,28,57,77,9,23,1
ACTA-10404035008,10404,10404035008,8,763,64,18,95,29,27,12,1
ACTA-10405035009,10405,10405035009,9,737,125,149,47,56,21,21,1
ACTA-10501035010,10501,10501035010,10,586,93,84,89,52,1,11,1
ACTA-10101035011,10101,10101035011,11,320,19,72,28,8,12,0,1
ACTA-10102035012,10102,10102035012,12,639,118,52,16,77,11,13,1
ACTA-10103035013,10103,10103035013,13,160,16,2,14,12,4,6,1
ACTA-10201035014,10201,10201035014,14,208,48,15,7,19,2,5,1
ACTA-10202035015,10202,10202035015,15,829,72,175,17,126,35,8,1
ACTA-10301035016,10301,10301035016,16,617,33,41,26,8,6,25,1
ACTA-10302035017,10302,10302035017,17,714,94,68,60,51,27,25,1
ACTA-10303035018,10303,10303035018,18,531,96,94,65,28,20,8,1
ACTA-10304035019,10304,10304035019,19,185,13,34,31,5,0,6,1
ACTA-10401035020,10401,10401035020,20,652,24,145,110,41,15,3,1
ACTA-10402036001,10402,10402036001,1,509,79,15,49,31,24,10,1
ACTA-10403036002,10403,10403036002,2,698,23,34,54,27,30,24,1
ACTA-10404036003,10404,10404036003,3,883,210,176,58,142,27,32,1
ACTA-10405036004,10405,10405036004,4,918,161,107,31,157,15,19,1
ACTA-10501036005,10501,10501036005,5,883,97,0,75,139,15,18,1
ACTA-10101036006,10101,10101036006,6,220,52,48,28,16,2,2,1
ACTA-10102036007,10102,10102036007,7,791,119,120,150,117,25,26,1
ACTA-10103036008,10103,10103036008,8,502,89,101,33,98,13,2,1
ACTA-10201036009,10201,10201036009,9,464,102,32,88,4,12,21,1
ACTA-10202036010,10202,10202036010,10,199,10,41,32,21,2,0,1
ACTA-10301036011,10301,10301036011,11,461,61,27,19,79,17,1,1
ACTA-10302036012,10302,10302036012,12,835,17,193,14,27,18,41,1
ACTA-10303036013,10303,10303036013,13,761,20,51,134,70,27,6,1
ACTA-10304036014,10304,10304036014,14,687,63,87,68,18,25,3,1
ACTA-10401036015,10401,10401036015,15,191,23,40,7,23,0,0,1
ACTA-10402036016,10402,10402036016,16,370,30,92,66,52,0,0,1
ACTA-10403036017,10403,10403036017,17,152,38,15,20,1,3,1,1
ACTA-10404036018,10404,10404036018,18,655,48,120,75,22,11,7,1
ACTA-10405036019,10405,10405036019,19,661,133,135,7,71,9,28,1
ACTA-10501036020,10501,10501036020,20,645,4,3,91,7,27,19,1
ACTA-10101037001,10101,10101037001,1,168,11,6,26,1,7,1,1
ACTA-10102037002,10102,10102037002,2,799,100,176,80,97,38,28,1
ACTA-10103037003,10103,10103037003,3,744,102,14,70,57,14,14,1
ACTA-10201037004,10201,10201037004,4,161,15,25,4,11,2,8,1
ACTA-10202037005,10202,10202037005,5,226,18,9,17,12,5,10,1
ACTA-10301037006,10301,10301037006,6,540,1,130,87,98,25,27,1
ACTA-10302037007,10302,10302037007,7,805,76,111,14,138,37,28,1
ACTA-10303037008,10303,10303037008,8,351,19,84,34,45,16,10,1
ACTA-10304037009,10304,10304037009,9,368,57,86,22,37,6,9,1
ACTA-10401037010,10401,10401037010,10,486,67,18,70,11,12,19,1
ACTA-10402037011,10402,10402037011,11,887,47,177,34,72,30,33,1
ACTA-10403037012,10403,10403037012,12,646,152,129,39,72,27,4,1
ACTA-10404037013,10404,10404037013,13,609,57,75,36,39,22,22,1
ACTA-10405037014,10405,10405037014,14,624,147,90,66,64,26,21,1
ACTA-10501037015,10501,10501037015,15,526,37,48,63,102,9,23,1
