nro_acta,codigo_territorial,codigo_mesa,nro_mesa,nro_votantes,partido1,partido2,partido3,partido4,votos_blancos,votos_nulos,registrado_por
ACTA-ERROR-10202019020,10202,10202019020,20,633,633,78,54,50,16,26,1
ACTA-10301020001,10301,10301020001,1,316,27,34,62,7,3,6,1
ACTA-10302020002,10302,10302020002,2,711,111,7,77,46,7,4,1
ACTA-10303020003,10303,10303020003,3,275,10,68,20,44,7,3,1
ACTA-10304020004,10304,10304020004,4,686,144,105,14,65,14,12,1
ACTA-10401020005,10401,10401020005,5,421,66,12,41,28,10,4,1
ACTA-10402020006,10402,10402020006,6,825,161,148,111,107,22,11,1
ACTA-10403020007,10403,10403020007,7,580,104,119,11,73,27,20,1
ACTA-10404020008,10404,10404020008,8,574,122,14,63,32,2,14,1
ACTA-10405020009,10405,10405020009,9,586,36,132,90,102,7,24,1
ACTA-ERROR-10501020010,10501,10501020010,10,846,846,72,28,13,15,22,1
ACTA-10101020011,10101,10101020011,11,642,100,121,39,127,19,9,1
ACTA-10102020012,10102,10102020012,12,596,38,125,66,101,25,18,1
ACTA-10103020013,10103,10103020013,13,842,108,143,74,6,27,32,1
ACTA-10201020014,10201,10201020014,14,582,18,140,92,89,29,17,1
ACTA-10202020015,10202,10202020015,15,545,72,89,15,50,23,15,1
ACTA-10301020016,10301,10301020016,16,417,49,51,60,40,18,6,1
ACTA-10302020017,10302,10302020017,17,178,19,2,3,0,2,3,1
ACTA-10303020018,10303,10303020018,18,468,10,19,72,54,12,16,1
ACTA-10304020019,10304,10304020019,19,883,169,122,118,161,17,36,1
ACTA-ERROR-10401020020,10401,10401020020,20,461,461,76,44,57,23,23,1
ACTA-10402021001,10402,10402021001,1,753,179,70,141,19,33,25,1
ACTA-10403021002,10403,10403021002,2,441,104,10,2,73,20,17,1
ACTA-10404021003,10404,10404021003,3,188,9,1,33,24,7,4,1
ACTA-10405021004,10405,10405021004,4,215,9,49,20,41,4,0,1
ACTA-10501021005,10501,10501021005,5,663,34,88,79,8,15,14,1
ACTA-10101021006,10101,10101021006,6,661,72,94,1,23,19,25,1
ACTA-10102021007,10102,10102021007,7,187,17,42,14,25,3,0,1
ACTA-10103021008,10103,10103021008,8,233,21,43,43,40,0,0,1
ACTA-10201021009,10201,10201021009,9,698,140,53,71,49,3,22,1
ACTA-ERROR-10202021010,10202,10202021010,10,593,593,58,10,25,17,30,1
ACTA-10301021011,10301,10301021011,11,179,12,2,25,23,6,2,1
ACTA-10302021012,10302,10302021012,12,721,79,14,4,56,25,36,1
ACTA-10303021013,10303,10303021013,13,203,22,17,7,32,6,8,1
ACTA-10304021014,10304,10304021014,14,353,74,2,52,55,13,16,1
ACTA-10401021015,10401,10401021015,15,417,3,11,66,74,17,7,1
ACTA-10402021016,10402,10402021016,16,377,60,76,3,28,13,15,1
ACTA-10403021017,10403,10403021017,17,915,169,6,93,152,0,44,1
ACTA-10404021018,10404,10404021018,18,641,94,39,113,79,28,31,1
ACTA-10405021019,10405,10405021019,19,370,12,82,72,68,1,9,1
ACTA-ERROR-10501021020,10501,10501021020,20,486,486,58,47,57,10,9,1
ACTA-10101022001,10101,10101022001,1,191,28,5,10,24,8,8,1
ACTA-10102022002,10102,10102022002,2,431,29,59,19,28,3,13,1
ACTA-10103022003,10103,10103022003,3,700,150,25,46,40,24,3,1
ACTA-10201022004,10201,10201022004,4,606,151,21,25,65,7,28,1
ACTA-10202022005,10202,10202022005,5,312,44,60,26,3,1,2,1
ACTA-10301022006,10301,10301022006,6,651,103,159,106,30,0,2,1
ACTA-10302022007,10302,10302022007,7,378,88,36,17,22,1,0,1
ACTA-10303022008,10303,10303022008,8,309,46,2,4,30,0,14,1
ACTA-10304022009,10304,10304022009,9,204,14,50,26,2,9,8,1
ACTA-ERROR-10401022010,10401,10401022010,10,821,821,69,29,60,11,24,1
ACTA-10402022011,10402,10402022011,11,314,32,21,44,26,15,10,1
ACTA-10403022012,10403,10403022012,12,234,35,54,41,3,5,9,1
ACTA-10404022013,10404,10404022013,13,363,70,47,45,65,18,6,1
ACTA-10405022014,10405,10405022014,14,151,36,8,9,5,0,5,1
ACTA-10501022015,10501,10501022015,15,671,115,59,47,52,26,21,1
ACTA-10101022016,10101,10101022016,16,833,89,144,93,151,9,12,1
ACTA-10102022017,10102,10102022017,17,857,54,105,18,142,38,11,1
ACTA-10103022018,10103,10103022018,18,433,99,50,21,69,12,19,1
ACTA-10201022019,10201,10201022019,19,681,163,134,87,35,12,22,1
ACTA-ERROR-10202022020,10202,10202022020,20,763,763,67,21,58,16,15,1
ACTA-10301023001,10301,10301023001,1,725,72,123,97,92,2,34,1
ACTA-10302023002,10302,10302023002,2,879,146,200,153,168,8,41,1
ACTA-10303023003,10303,10303023003,3,696,77,161,90,101,15,18,1
ACTA-10304023004,10304,10304023004,4,592,7,27,118,96,22,26,1
ACTA-10401023005,10401,10401023005,5,589,143,73,2,41,28,25,1
ACTA-10402023006,10402,10402023006,6,281,66,39,43,51,0,12,1
ACTA-10403023007,10403,10403023007,7,765,93,13,59,75,30,8,1
ACTA-10404023008,10404,10404023008,8,611,84,117,71,102,25,8,1
ACTA-10405023009,10405,10405023009,9,857,126,177,141,128,13,15,1
ACTA-ERROR-10501023010,10501,10501023010,10,448,448,55,15,13,17,14,1
ACTA-10101023011,10101,10101023011,11,800,20,53,23,53,36,1,1
ACTA-10102023012,10102,10102023012,12,359,42,67,15,67,6,10,1
ACTA-10103023013,10103,10103023013,13,272,3,66,29,3,3,3,1
ACTA-10201023014,10201,10201023014,14,927,198,14,166,172,24,6,1
ACTA-10202023015,10202,10202023015,15,770,89,190,22,147,22,22,1
ACTA-10301023016,10301,10301023016,16,430,20,62,9,77,0,12,1
ACTA-10302023017,10302,10302023017,17,576,95,126,30,104,1,13,1
ACTA-10303023018,10303,10303023018,18,427,77,56,47,69,7,4,1
ACTA-10304023019,10304,10304023019,19,554,55,71,108,71,12,3,1
ACTA-ERROR-10401023020,10401,10401023020,20,753,753,35,38,34,14,9,1
ACTA-10402024001,10402,10402024001,1,646,150,87,0,85,10,17,1
ACTA-10403024002,10403,10403024002,2,184,28,33,22,17,8,4,1
ACTA-10404024003,10404,10404024003,3,499,22,29,44,3,10,22,1
ACTA-10405024004,10405,10405024004,4,399,99,71,60,53,12,19,1
ACTA-10501024005,10501,10501024005,5,173,10,4,19,25,4,3,1
ACTA-10101024006,10101,10101024006,6,203,1,38,32,27,8,2,1
ACTA-10102024007,10102,10102024007,7,265,12,17,10,31,12,7,1
ACTA-10103024008,10103,10103024008,8,696,45,154,96,80,9,28,1
ACTA-10201024009,10201,10201024009,9,886,119,80,162,86,29,39,1
ACTA-ERROR-10202024010,10202,10202024010,10,791,791,23,52,45,22,28,1
ACTA-10301024011,10301,10301024011,11,168,27,10,21,14,3,5,1
ACTA-10302024012,10302,10302024012,12,798,189,21,79,19,9,5,1
ACTA-10303024013,10303,10303024013,13,787,151,59,131,71,5,18,1
ACTA-10304024014,10304,10304024014,14,289,18,37,4,2,7,6,1
ACTA-10401024015,10401,10401024015,15,845,169,167,152,48,34,9,1
ACTA-10402024016,10402,10402024016,16,420,81,85,40,27,19,10,1
ACTA-10403024017,10403,10403024017,17,599,101,87,85,10,3,21,1
ACTA-10404024018,10404,10404024018,18,430,34,39,45,73,16,0,1
ACTA-10405024019,10405,10405024019,19,350,80,43,42,64,2,1,1
ACTA-ERROR-10501024020,10501,10501024020,20,888,888,58,36,31,16,25,1
ACTA-10101025001,10101,10101025001,1,704,135,18,72,127,23,33,1
ACTA-10102025002,10102,10102025002,2,517,55,71,26,9,12,1,1
ACTA-10103025003,10103,10103025003,3,613,71,148,121,69,1,30,1
ACTA-10201025004,10201,10201025004,4,385,6,93,73,28,0,3,1
ACTA-10202025005,10202,10202025005,5,491,46,91,59,86,21,14,1
ACTA-10301025006,10301,10301025006,6,425,46,53,34,48,9,10,1
ACTA-10302025007,10302,10302025007,7,320,17,70,9,21,7,2,1
ACTA-10303025008,10303,10303025008,8,830,112,95,67,48,9,6,1
ACTA-10304025009,10304,10304025009,9,649,151,60,122,35,6,1,1
ACTA-ERROR-10401025010,10401,10401025010,10,836,836,20,54,48,22,5,1
ACTA-10402025011,10402,10402025011,11,697,125,18,139,13,13,31,1
ACTA-10403025012,10403,10403025012,12,230,27,51,28,1,3,7,1
ACTA-10404025013,10404,10404025013,13,377,23,35,13,29,13,6,1
ACTA-10405025014,10405,10405025014,14,432,85,76,68,26,21,0,1
ACTA-10501025015,10501,10501025015,15,219,19,8,4,10,0,1,1
ACTA-10101025016,10101,10101025016,16,372,36,89,51,42,9,17,1
ACTA-10102025017,10102,10102025017,17,876,190,108,110,18,11,41,1
ACTA-10103025018,10103,10103025018,18,893,13,29,174,109,41,18,1
ACTA-10201025019,10201,10201025019,19,167,28,40,5,11,6,3,1
ACTA-ERROR-10202025020,10202,10202025020,20,207,207,45,10,54,10,16,1
ACTA-10301026001,10301,10301026001,1,444,74,55,7,38,19,6,1
ACTA-10302026002,10302,10302026002,2,593,18,92,91,1,16,29,1
ACTA-10303026003,10303,10303026003,3,424,6,9,69,9,16,0,1
ACTA-10304026004,10304,10304026004,4,658,95,52,7,67,14,15,1
ACTA-10401026005,10401,10401026005,5,448,3,24,31,22,17,12,1
ACTA-10402026006,10402,10402026006,6,655,154,124,24,89,28,6,1
ACTA-10403026007,10403,10403026007,7,797,140,93,57,45,35,33,1
ACTA-10404026008,10404,10404026008,8,475,99,118,24,62,8,23,1
ACTA-10405026009,10405,10405026009,9,817,130,28,48,112,4,32,1
ACTA-ERROR-10501026010,10501,10501026010,10,699,699,61,58,32,6,27,1
ACTA-10101026011,10101,10101026011,11,859,22,34,70,97,11,27,1
ACTA-10102026012,10102,10102026012,12,762,81,157,131,138,32,17,1
ACTA-10103026013,10103,10103026013,13,650,63,159,42,21,12,13,1
ACTA-10201026014,10201,10201026014,14,244,57,12,1,37,5,1,1
ACTA-10202026015,10202,10202026015,15,214,0,36,27,40,0,1,1
ACTA-10301026016,10301,10301026016,16,525,23,50,88,29,21,10,1
ACTA-10302026017,10302,10302026017,17,840,70,184,13,47,15,29,1
ACTA-10303026018,10303,10303026018,18,258,22,15,26,47,10,8,1
ACTA-10304026019,10304,10304026019,19,403,3,1,43,18,3,4,1
ACTA-ERROR-10401026020,10401,10401026020,20,342,342,69,44,15,16,23,1
ACTA-10402027001,10402,10402027001,1,914,56,189,87,32,8,17,1
ACTA-10403027002,10403,10403027002,2,794,145,98,9,113,26,28,1
ACTA-10404027003,10404,10404027003,3,774,144,32,103,77,34,19,1
ACTA-10405027004,10405,10405027004,4,183,37,37,21,11,0,7,1
ACTA-10501027005,10501,10501027005,5,194,23,12,2,16,6,2,1
ACTA-10101027006,10101,10101027006,6,645,17,0,61,17,20,20,1
ACTA-10102027007,10102,10102027007,7,902,84,190,80,126,37,6,1
ACTA-10103027008,10103,10103027008,8,392,85,45,63,30,11,9,1
ACTA-10201027009,10201,10201027009,9,626,23,86,70,10,4,20,1
ACTA-ERROR-10202027010,10202,10202027010,10,172,172,55,39,47,14,20,1
ACTA-10301027011,10301,10301027011,11,855,20,160,112,104,0,18,1
ACTA-10302027012,10302,10302027012,12,866,177,98,136,65,43,34,1
ACTA-10303027013,10303,10303027013,13,173,7,4,32,14,7,7,1
ACTA-10304027014,10304,10304027014,14,727,96,179,143,133,6,34,1
ACTA-10401027015,10401,10401027015,15,477,60,9,14,85,13,15,1
ACTA-10402027016,10402,10402027016,16,944,52,164,17,40,21,33,1
ACTA-10403027017,10403,10403027017,17,756,124,57,43,55,4,22,1
ACTA-10404027018,10404,10404027018,18,830,126,9,0,58,36,37,1
ACTA-10405027019,10405,10405027019,19,219,3,15,21,37,5,5,1
ACTA-ERROR-10501027020,10501,10501027020,20,611,611,46,54,51,15,17,1
ACTA-10101028001,10101,10101028001,1,434,8,74,40,67,13,18,1
ACTA-10102028002,10102,10102028002,2,789,152,163,136,6,5,35,1
ACTA-10103028003,10103,10103028003,3,168,40,4,14,18,7,1,1
ACTA-10201028004,10201,10201028004,4,947,100,69,134,130,41,26,1
ACTA-10202028005,10202,10202028005,5,607,2,17,63,78,2,3,1
ACTA-10301028006,10301,10301028006,6,606,33,96,29,11,3,15,1
ACTA-10302028007,10302,10302028007,7,375,11,33,65,7,17,18,1
ACTA-10303028008,10303,10303028008,8,158,19,10,4,5,7,1,1
ACTA-10304028009,10304,10304028009,9,764,96,65,127,26,14,36,1
ACTA-ERROR-10401028010,10401,10401028010,10,217,217,80,60,53,14,29,1
ACTA-10402028011,10402,10402028011,11,853,25,31,83,152,14,3,1
ACTA-10403028012,10403,10403028012,12,218,46,21,4,23,4,1,1
ACTA-10404028013,10404,10404028013,13,614,107,59,4,5,16,25,1
ACTA-10405028014,10405,10405028014,14,754,134,1,128,150,26,22,1
ACTA-10501028015,10501,10501028015,15,717,131,30,135,87,20,34,1
ACTA-10101028016,10101,10101028016,16,726,106,166,60,124,22,6,1
ACTA-10102028017,10102,10102028017,17,415,34,90,75,63,18,4,1
ACTA-10103028018,10103,10103028018,18,892,150,17,34,156,10,22,1
ACTA-10201028019,10201,10201028019,19,487,16,99,53,11,9,1,1
ACTA-ERROR-10202028020,10202,10202028020,20,902,902,53,42,11,20,15,1
ACTA-10301029001,10301,10301029001,1,439,107,64,74,81,14,17,1
ACTA-10302029002,10302,10302029002,2,687,3,53,8,0,34,11,1
ACTA-10303029003,10303,10303029003,3,679,41,85,127,48,1,5,1
ACTA-10304029004,10304,10304029004,4,863,192,101,57,58,14,36,1
ACTA-10401029005,10401,10401029005,5,567,35,54,100,64,21,9,1
ACTA-10402029006,10402,10402029006,6,197,31,49,37,38,5,1,1
ACTA-10403029007,10403,10403029007,7,334,40,7,5,43,13,10,1
ACTA-10404029008,10404,10404029008,8,619,30,5,108,84,27,20,1
ACTA-10405029009,10405,10405029009,9,630,104,38,84,34,8,3,1
ACTA-ERROR-10501029010,10501,10501029010,10,866,866,74,49,16,21,6,1
ACTA-10101029011,10101,10101029011,11,669,49,164,29,86,12,1,1
ACTA-10102029012,10102,10102029012,12,443,67,26,2,24,21,21,1
ACTA-10103029013,10103,10103029013,13,807,103,16,145,79,5,26,1
ACTA-10201029014,10201,10201029014,14,285,41,51,49,10,4,12,1
ACTA-10202029015,10202,10202029015,15,705,76,113,31,140,22,12,1
ACTA-10301029016,10301,10301029016,16,851,61,59,153,153,24,25,1
ACTA-10302029017,10302,10302029017,17,220,1,50,14,37,5,10,1
ACTA-10303029018,10303,10303029018,18,810,46,192,106,131,9,35,1
ACTA-10304029019,10304,10304029019,19,356,9,23,17,11,12,8,1
ACTA-ERROR-10401029020,10401,10401029020,20,690,690,30,13,29,6,20,1
ACTA-10402030001,10402,10402030001,1,937,232,130,164,136,32,34,1
ACTA-10403030002,10403,10403030002,2,619,120,63,46,4,2,14,1
ACTA-10404030003,10404,10404030003,3,372,26,81,38,13,18,18,1
ACTA-10405030004,10405,10405030004,4,597,90,52,52,19,9,29,1
ACTA-10501030005,10501,10501030005,5,894,97,37,121,5,36,28,1
ACTA-10101030006,10101,10101030006,6,317,6,18,55,19,4,4,1
ACTA-10102030007,10102,10102030007,7,197,38,22,24,12,1,3,1
ACTA-10103030008,10103,10103030008,8,206,39,31,39,19,7,10,1
ACTA-10201030009,10201,10201030009,9,372,78,93,40,6,16,11,1
ACTA-ERROR-10202030010,10202,10202030010,10,809,809,72,14,39,17,24,1
ACTA-10301030011,10301,10301030011,11,232,37,38,18,26,8,10,1
ACTA-10302030012,10302,10302030012,12,767,45,106,68,84,0,9,1
ACTA-10303030013,10303,10303030013,13,768,26,93,8,20,28,36,1
ACTA-10304030014,10304,10304030014,14,169,37,35,17,25,1,0,1
ACTA-10401030015,10401,10401030015,15,158,25,17,26,1,3,0,1
ACTA-10402030016,10402,10402030016,16,311,8,5,49,7,7,14,1
ACTA-10403030017,10403,10403030017,17,878,69,91,93,40,21,12,1
ACTA-10404030018,10404,10404030018,18,911,91,126,46,78,33,30,1
ACTA-10405030019,10405,10405030019,19,717,146,172,139,30,13,20,1
ACTA-ERROR-10501030020,10501,10501030020,20,666,666,34,17,58,6,27,1
ACTA-10101031001,10101,10101031001,1,639,73,24,82,82,29,6,1
ACTA-10102031002,10102,10102031002,2,266,54,47,47,17,3,4,1
ACTA-10103031003,10103,10103031003,3,759,92,63,150,15,0,3,1
ACTA-10201031004,10201,10201031004,4,665,137,56,133,109,24,11,1
ACTA-10202031005,10202,10202031005,5,237,31,57,18,20,3,4,1
ACTA-10301031006,10301,10301031006,6,301,58,44,12,35,5,10,1
ACTA-10302031007,10302,10302031007,7,937,161,150,156,48,26,12,1
ACTA-10303031008,10303,10303031008,8,318,51,74,35,54,15,9,1
ACTA-10304031009,10304,10304031009,9,813,159,193,73,94,37,38,1
ACTA-ERROR-10401031010,10401,10401031010,10,423,423,69,18,18,9,20,1
ACTA-10402031011,10402,10402031011,11,206,8,7,40,29,5,5,1
ACTA-10403031012,10403,10403031012,12,546,23,27,4,102,0,1,1
ACTA-10404031013,10404,10404031013,13,197,41,31,33,1,7,4,1
ACTA-10405031014,10405,10405031014,14,625,44,41,21,122,8,18,1
ACTA-10501031015,10501,10501031015,15,936,97,19,19,179,35,38,1
ACTA-10101031016,10101,10101031016,16,834,40,45,37,143,18,4,1
ACTA-10102031017,10102,10102031017,17,450,32,74,47,86,9,4,1
ACTA-10103031018,10103,10103031018,18,299,9,18,46,38,0,2,1
ACTA-10201031019,10201,10201031019,19,927,102,121,167,60,39,17,1
ACTA-ERROR-10202031020,10202,10202031020,20,516,516,72,24,47,19,8,1
ACTA-10301032001,10301,10301032001,1,328,28,31,52,56,8,4,1
ACTA-10302032002,10302,10302032002,2,879,17,172,49,146,22,0,1
ACTA-10303032003,10303,10303032003,3,480,0,23,6,4,9,16,1
ACTA-10304032004,10304,10304032004,4,692,1,104,6,45,20,1,1
ACTA-10401032005,10401,10401032005,5,350,47,61,10,68,15,14,1
ACTA-10402032006,10402,10402032006,6,243,8,54,32,1,9,5,1
ACTA-10403032007,10403,10403032007,7,485,10,28,23,49,6,7,1
ACTA-10404032008,10404,10404032008,8,288,13,48,12,53,5,13,1
ACTA-10405032009,10405,10405032009,9,331,73,32,17,38,4,12,1
ACTA-ERROR-10501032010,10501,10501032010,10,376,376,29,41,15,30,11,1
ACTA-10101032011,10101,10101032011,11,714,11,55,116,73,30,19,1
ACTA-10102032012,10102,10102032012,12,545,104,73,43,106,2,27,1
ACTA-10103032013,10103,10103032013,13,674,155,97,96,41,20,16,1
ACTA-10201032014,10201,10201032014,14,459,95,16,80,78,4,11,1
ACTA-10202032015,10202,10202032015,15,261,23,42,9,2,2,1,1
ACTA-10301032016,10301,10301032016,16,374,87,92,6,68,9,0,1
ACTA-10302032017,10302,10302032017,17,579,69,101,50,82,10,6,1
ACTA-10303032018,10303,10303032018,18,203,1,34,37,30,8,2,1
ACTA-10304032019,10304,10304032019,19,300,1,71,27,36,13,12,1
ACTA-ERROR-10401032020,10401,10401032020,20,436,436,52,32,37,24,28,1
ACTA-10402033001,10402,10402033001,1,297,54,28,49,18,4,5,1
ACTA-10403033002,10403,10403033002,2,443,25,23,44,74,7,11,1
ACTA-10404033003,10404,10404033003,3,373,83,20,18,73,6,2,1
ACTA-10405033004,10405,10405033004,4,467,86,60,40,83,13,20,1
ACTA-10501033005,10501,10501033005,5,243,20,9,38,17,6,1,1
ACTA-10101033006,10101,10101033006,6,479,0,89,87,3,6,9,1
ACTA-10102033007,10102,10102033007,7,586,35,103,87,22,24,24,1
ACTA-10103033008,10103,10103033008,8,304,12,68,52,48,7,6,1
ACTA-10201033009,10201,10201033009,9,720,128,177,89,115,27,11,1
ACTA-ERROR-10202033010,10202,10202033010,10,491,491,55,16,54,23,19,1
ACTA-10301033011,10301,10301033011,11,853,128,31,41,53,9,42,1
ACTA-10302033012,10302,10302033012,12,302,59,1,31,18,10,9,1
ACTA-10303033013,10303,10303033013,13,229,50,38,21,1,8,2,1
ACTA-10304033014,10304,10304033014,14,866,159,211,134,60,19,37,1
ACTA-10401033015,10401,10401033015,15,495,36,64,57,5,23,8,1
ACTA-10402033016,10402,10402033016,16,374,8,50,22,21,0,15,1
ACTA-10403033017,10403,10403033017,17,614,19,2,3,47,17,9,1
ACTA-10404033018,10404,10404033018,18,901,175,62,118,151,0,27,1
ACTA-10405033019,10405,10405033019,19,528,56,19,91,37,23,11,1
ACTA-ERROR-10501033020,10501,10501033020,20,447,447,48,34,21,15,10,1
ACTA-10101034001,10101,10101034001,1,856,168,206,86,166,6,37,1
ACTA-10102034002,10102,10102034002,2,351,83,9,15,43,5,8,1
ACTA-10103034003,10103,10103034003,3,611,42,118,93,93,3,12,1
ACTA-10201034004,10201,10201034004,4,670,145,126,54,56,27,30,1
ACTA-10202034005,10202,10202034005,5,934,105,43,81,176,29,38,1
ACTA-10301034006,10301,10301034006,6,456,99,51,82,5,10,19,1
ACTA-10302034007,10302,10302034007,7,392,83,71,4,11,9,16,1
ACTA-10303034008,10303,10303034008,8,629,109,97,70,26,31,21,1
ACTA-10304034009,10304,10304034009,9,385,64,26,55,4,7,10,1
ACTA-ERROR-10401034010,10401,10401034010,10,256,256,40,19,27,10,12,1
ACTA-10402034011,10402,10402034011,11,579,24,138,5,86,16,8,1
ACTA-10403034012,10403,10403034012,12,886,221,83,48,24,17,18,1
ACTA-10404034013,10404,10404034013,13,249,44,12,36,48,10,8,1
ACTA-10405034014,10405,10405034014,14,336,15,16,66,0,10,1,1
ACTA-10501034015,10501,10501034015,15,815,91,139,124,52,34,0,1
ACTA-10101034016,10101,10101034016,16,610,146,66,48,69,19,18,1
ACTA-10102034017,10102,10102034017,17,604,52,112,29,98,20,22,1
ACTA-10103034018,10103,10103034018,18,938,182,93,185,98,19,26,1
ACTA-10201034019,10201,10201034019,19,683,89,47,110,99,25,16,1
ACTA-ERROR-10202034020,10202,10202034020,20,843,843,59,58,52,11,28,1
ACTA-10301035001,10301,10301035001,1,870,56,6,26,154,12,26,1
ACTA-10302035002,10302,10302035002,2,767,158,111,29,18,33,28,1
ACTA-10303035003,10303,10303035003,3,473,54,41,57,14,15,1,1
ACTA-10304035004,10304,10304035004,4,921,121,76,2,54,37,29,1
ACTA-10401035005,10401,10401035005,5,488,14,6,71,73,8,24,1
ACTA-10402035006,10402,10402035006,6,761,149,106,119,43,15,25,1
ACTA-10403035007,10403,10403035007,7,304,12,36,36,4,3,15,1
ACTA-10404035008,10404,10404035008,8,676,92,100,52,122,7,1,1
ACTA-10405035009,10405,10405035009,9,543,56,111,24,30,1,6,1
ACTA-ERROR-10501035010,10501,10501035010,10,576,576,30,16,57,7,11,1
ACTA-10101035011,10101,10101035011,11,569,72,51,80,78,19,2,1
ACTA-10102035012,10102,10102035012,12,571,0,70,21,107,20,4,1
ACTA-10103035013,10103,10103035013,13,417,31,38,34,12,11,17,1
ACTA-10201035014,10201,10201035014,14,793,176,12,78,76,3,31,1
ACTA-10202035015,10202,10202035015,15,532,9,127,48,37,15,10,1
ACTA-10301035016,10301,10301035016,16,681,153,149,25,48,30,29,1
ACTA-10302035017,10302,10302035017,17,538,23,10,21,52,24,9,1
ACTA-10303035018,10303,10303035018,18,333,72,50,44,14,0,12,1
ACTA-10304035019,10304,10304035019,19,432,57,18,42,12,7,16,1
ACTA-ERROR-10401035020,10401,10401035020,20,753,753,78,22,39,29,29,1
ACTA-10402036001,10402,10402036001,1,435,104,105,15,57,16,7,1
ACTA-10403036002,10403,10403036002,2,518,68,35,46,78,24,19,1
ACTA-10404036003,10404,10404036003,3,651,58,161,107,76,12,21,1
ACTA-10405036004,10405,10405036004,4,849,36,61,89,52,35,24,1
ACTA-10501036005,10501,10501036005,5,896,67,46,151,139,27,26,1
ACTA-10101036006,10101,10101036006,6,328,0,73,0,23,3,5,1
ACTA-10102036007,10102,10102036007,7,865,121,123,30,102,6,3,1
ACTA-10103036008,10103,10103036008,8,468,72,75,88,18,6,5,1
ACTA-10201036009,10201,10201036009,9,691,115,28,56,26,5,0,1
ACTA-ERROR-10202036010,10202,10202036010,10,508,508,54,28,17,8,9,1
ACTA-10301036011,10301,10301036011,11,257,30,15,37,24,0,5,1
ACTA-10302036012,10302,10302036012,12,931,113,166,105,170,13,6,1
ACTA-10303036013,10303,10303036013,13,646,113,55,128,34,17,12,1
ACTA-10304036014,10304,10304036014,14,667,28,46,80,61,2,1,1
ACTA-10401036015,10401,10401036015,15,724,86,37,7,18,25,8,1
ACTA-10402036016,10402,10402036016,16,855,168,132,166,94,42,22,1
ACTA-10403036017,10403,10403036017,17,413,8,5,48,53,20,8,1
ACTA-10404036018,10404,10404036018,18,274,66,62,52,4,7,6,1
ACTA-10405036019,10405,10405036019,19,919,37,215,134,31,21,14,1
ACTA-ERROR-10501036020,10501,10501036020,20,246,246,40,31,14,11,8,1
ACTA-10101037001,10101,10101037001,1,318,12,73,56,53,0,12,1
ACTA-10102037002,10102,10102037002,2,316,0,38,7,58,0,1,1
ACTA-10103037003,10103,10103037003,3,933,176,182,161,182,45,38,1
ACTA-10201037004,10201,10201037004,4,191,36,13,30,2,7,9,1
ACTA-10202037005,10202,10202037005,5,194,45,10,31,30,2,8,1
ACTA-10301037006,10301,10301037006,6,862,98,49,6,133,3,7,1
ACTA-10302037007,10302,10302037007,7,248,38,55,48,10,5,6,1
